PRIORITY,ID_2MASS,RA_DEG,DEC_DEG,EPOCH,H_MAG,H_MAG_SOURCE,PM_RA,PM_DEC,PM_SOURCE,TYPE,APOGEE_COMMENT,AT1,AT2,AT3,APOGEE_COMMENT2
NaN,J18484549-3013120,282.18960,-30.22000,2000.0,12.973,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18520579-2959210,283.02410,-29.98920,2000.0,12.974,2MASS,-0.939,-4.767,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18591500-3055496,284.81250,-30.93050,2000.0,12.979,2MASS,-0.886,0.891,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18524608-2957254,283.19200,-29.95710,2000.0,12.990,2MASS,-7.922,-9.175,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18533808-3017018,283.40870,-30.28390,2000.0,12.992,2MASS,-1.884,0.021,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18545084-3011111,283.71190,-30.18640,2000.0,12.997,2MASS,-17.468,-4.069,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18531306-3021401,283.30440,-30.36110,2000.0,12.998,2MASS,-3.888,-0.810,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18483720-3012448,282.15500,-30.21250,2000.0,13.000,2MASS,-2.963,-9.201,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18533145-3030208,283.38110,-30.50580,2000.0,13.011,2MASS,6.233,-16.369,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19000985-3109532,285.04110,-31.16480,2000.0,13.012,2MASS,-6.298,-2.261,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18574204-3033590,284.42520,-30.56640,2000.0,13.015,2MASS,-0.368,-0.810,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19002294-3055510,285.09560,-30.93080,2000.0,13.022,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18524397-3024449,283.18320,-30.41250,2000.0,13.023,2MASS,-3.989,0.105,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18590443-3059303,284.76850,-30.99180,2000.0,13.023,2MASS,-0.607,-6.083,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18591538-3122225,284.81410,-31.37290,2000.0,13.033,2MASS,-2.359,-7.646,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18585010-3050062,284.70880,-30.83510,2000.0,13.036,2MASS,-5.452,-0.316,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18490618-3016000,282.27580,-30.26670,2000.0,13.039,2MASS,-1.359,-4.093,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18535842-3040405,283.49340,-30.67790,2000.0,13.041,2MASS,-3.233,-12.742,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18560515-3028417,284.02150,-30.47830,2000.0,13.046,2MASS,-5.690,-2.400,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18533271-3015580,283.38630,-30.26610,2000.0,13.067,2MASS,-2.199,-11.508,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18541918-3040127,283.57990,-30.67020,2000.0,13.069,2MASS,17.773,2.489,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18574802-3034450,284.45010,-30.57920,2000.0,13.071,2MASS,0.254,-0.250,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18523398-3023425,283.14160,-30.39520,2000.0,13.072,2MASS,-0.594,-5.329,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18533892-3046561,283.41220,-30.78230,2000.0,13.080,2MASS,-3.504,-3.490,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18535711-3034543,283.48800,-30.58180,2000.0,13.084,2MASS,21.851,6.938,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18524881-3001159,283.20340,-30.02110,2000.0,13.085,2MASS,14.566,-1.091,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18531287-3047480,283.30360,-30.79670,2000.0,13.085,2MASS,-5.134,-3.248,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18591247-3129291,284.80200,-31.49140,2000.0,13.088,2MASS,-4.065,1.904,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18584683-3041065,284.69520,-30.68520,2000.0,13.095,2MASS,-6.046,-1.422,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18530261-3029488,283.26090,-30.49690,2000.0,13.097,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18582885-3132394,284.62020,-31.54430,2000.0,13.097,2MASS,-1.103,0.356,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18583577-3039179,284.64910,-30.65500,2000.0,13.101,2MASS,-5.590,1.708,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18575620-3049528,284.48420,-30.83130,2000.0,13.104,2MASS,7.172,-12.706,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18593300-3107346,284.88750,-31.12630,2000.0,13.104,2MASS,-2.829,1.076,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18593049-3106573,284.87700,-31.11590,2000.0,13.108,2MASS,0.172,-2.527,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18574831-3032354,284.45130,-30.54320,2000.0,13.120,2MASS,-6.307,2.823,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18553331-3015302,283.88880,-30.25840,2000.0,13.122,2MASS,-1.761,-2.785,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18534432-3051538,283.43470,-30.86500,2000.0,13.123,2MASS,-4.695,-13.637,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18531290-3032037,283.30380,-30.53440,2000.0,13.125,2MASS,-3.649,-6.630,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18570100-3041110,284.25420,-30.68640,2000.0,13.128,2MASS,-5.214,8.008,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18524024-3017207,283.16770,-30.28910,2000.0,13.129,2MASS,-2.365,-2.712,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18542301-3040342,283.59590,-30.67620,2000.0,13.130,2MASS,-14.174,9.539,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18534242-3018029,283.42680,-30.30080,2000.0,13.136,2MASS,-1.682,-2.927,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18543354-3018006,283.63980,-30.30020,2000.0,13.141,2MASS,-13.728,-13.298,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18573483-3051081,284.39520,-30.85230,2000.0,13.142,2MASS,3.545,-17.710,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18542038-3019445,283.58500,-30.32900,2000.0,13.146,2MASS,4.942,2.325,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18585279-3123040,284.72000,-31.38450,2000.0,13.149,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18584703-3119433,284.69600,-31.32870,2000.0,13.150,2MASS,-2.524,2.417,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18561446-3024153,284.06030,-30.40430,2000.0,13.161,2MASS,3.764,6.095,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19001311-3051594,285.05460,-30.86650,2000.0,13.166,2MASS,-2.322,3.122,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18591292-3055094,284.80390,-30.91930,2000.0,13.181,2MASS,5.742,-11.613,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18560333-3028424,284.01390,-30.47840,2000.0,13.187,2MASS,7.688,-3.103,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18523606-2952003,283.15030,-29.86680,2000.0,13.191,2MASS,-4.781,-2.772,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18534302-3034345,283.42930,-30.57630,2000.0,13.192,2MASS,-7.212,-7.147,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18533822-3031000,283.40930,-30.51670,2000.0,13.197,2MASS,-2.142,-1.780,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18584636-3102492,284.69320,-31.04700,2000.0,13.197,2MASS,-0.775,-0.683,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18541272-3020040,283.55300,-30.33450,2000.0,13.198,2MASS,-7.675,-19.054,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18480188-3012002,282.00790,-30.20010,2000.0,13.199,2MASS,-3.335,-7.273,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18553612-3012307,283.90050,-30.20850,2000.0,13.205,2MASS,-16.074,11.822,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18571108-3029508,284.29620,-30.49750,2000.0,13.206,2MASS,-2.732,-3.591,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18555642-3007463,283.98510,-30.12950,2000.0,13.212,2MASS,-0.262,-9.260,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18580258-3125271,284.51080,-31.42420,2000.0,13.213,2MASS,6.222,-4.534,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18575326-3035120,284.47190,-30.58670,2000.0,13.218,2MASS,-5.780,-27.128,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18584095-3120348,284.67060,-31.34300,2000.0,13.229,2MASS,-1.004,4.233,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18481207-3017372,282.05030,-30.29370,2000.0,13.233,2MASS,11.172,-0.592,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18563513-3026515,284.14640,-30.44760,2000.0,13.234,2MASS,-3.466,4.947,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18584259-3037201,284.67750,-30.62230,2000.0,13.236,2MASS,4.684,-6.840,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18540082-3057110,283.50350,-30.95310,2000.0,13.237,2MASS,0.229,1.545,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18520273-2955081,283.01140,-29.91890,2000.0,13.239,2MASS,-4.332,6.069,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18543204-3037076,283.63350,-30.61880,2000.0,13.243,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18535248-3017291,283.46870,-30.29140,2000.0,13.247,2MASS,-3.331,-3.108,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18542930-3044445,283.62210,-30.74570,2000.0,13.247,2MASS,-5.495,-3.798,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18544725-3018529,283.69690,-30.31470,2000.0,13.250,2MASS,1.637,-1.384,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18565593-3032480,284.23310,-30.54670,2000.0,13.255,2MASS,-14.200,-14.447,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18543192-3036031,283.63300,-30.60090,2000.0,13.258,2MASS,-13.925,5.804,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18531359-3025178,283.30660,-30.42160,2000.0,13.259,2MASS,7.029,2.067,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18564069-3032476,284.16960,-30.54660,2000.0,13.259,2MASS,4.506,-14.742,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18480798-3017598,282.03330,-30.30000,2000.0,13.262,2MASS,1.201,-5.942,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18595908-3103558,284.99620,-31.06550,2000.0,13.265,2MASS,-7.675,3.801,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18590037-3123519,284.75160,-31.39780,2000.0,13.266,2MASS,-5.280,3.737,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18585188-3102411,284.71620,-31.04480,2000.0,13.279,2MASS,1.612,-3.616,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18591806-3059142,284.82530,-30.98730,2000.0,13.279,2MASS,-2.424,-1.197,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18533444-3017120,283.39350,-30.28670,2000.0,13.281,2MASS,3.828,-10.241,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18584429-3037379,284.68450,-30.62720,2000.0,13.290,2MASS,-9.708,10.137,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18561541-3025404,284.06420,-30.42790,2000.0,13.296,2MASS,-1.180,11.830,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18523933-3001570,283.16390,-30.03250,2000.0,13.314,2MASS,-0.615,-10.663,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18534309-3040040,283.42960,-30.66780,2000.0,13.316,2MASS,-3.824,-8.155,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18585167-3055366,284.71530,-30.92680,2000.0,13.319,2MASS,-3.620,-1.195,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18543620-3013408,283.65080,-30.22800,2000.0,13.322,2MASS,-6.251,-8.120,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18524809-3001053,283.20040,-30.01820,2000.0,13.331,2MASS,1.842,0.441,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18562187-3028242,284.09120,-30.47340,2000.0,13.342,2MASS,-13.639,16.466,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18581852-3036122,284.57720,-30.60340,2000.0,13.346,2MASS,-0.859,-1.375,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18552240-3007251,283.84340,-30.12370,2000.0,13.354,2MASS,-3.087,-2.941,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18545922-3016056,283.74680,-30.26820,2000.0,13.355,2MASS,-1.999,-2.871,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18483244-3008494,282.13520,-30.14710,2000.0,13.356,2MASS,-5.298,1.845,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18551565-3023585,283.81520,-30.39960,2000.0,13.359,2MASS,-2.763,-2.176,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19001363-3055132,285.05680,-30.92030,2000.0,13.361,2MASS,1.210,2.555,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18482733-3016391,282.11390,-30.27760,2000.0,13.365,2MASS,3.646,4.512,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18490302-3016078,282.26260,-30.26880,2000.0,13.368,2MASS,-2.421,-1.457,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18550169-3010279,283.75710,-30.17440,2000.0,13.371,2MASS,7.467,11.525,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18583799-3126126,284.65830,-31.43690,2000.0,13.371,2MASS,-4.409,-0.398,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18561301-3023118,284.05420,-30.38660,2000.0,13.374,2MASS,10.542,-6.111,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18590254-3036089,284.76060,-30.60250,2000.0,13.374,2MASS,-2.950,2.256,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18530011-3014128,283.25050,-30.23690,2000.0,13.377,2MASS,-2.574,-4.886,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18521623-3004389,283.06760,-30.07750,2000.0,13.381,2MASS,-1.037,-1.699,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18553544-3013570,283.89770,-30.23250,2000.0,13.397,2MASS,-28.788,-9.628,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18563383-3039205,284.14100,-30.65570,2000.0,13.404,2MASS,-1.494,-1.679,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18545715-3046075,283.73810,-30.76880,2000.0,13.422,2MASS,3.332,9.560,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18550214-3021563,283.75890,-30.36570,2000.0,13.424,2MASS,-1.926,-4.260,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18533758-3050375,283.40660,-30.84380,2000.0,13.435,2MASS,0.203,-5.153,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18515997-2957357,282.99990,-29.95990,2000.0,13.446,2MASS,-0.512,-3.101,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18482230-3021454,282.09290,-30.36260,2000.0,13.450,2MASS,-3.819,12.894,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18483355-3012279,282.13980,-30.20780,2000.0,13.459,2MASS,20.092,2.908,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18534522-3051340,283.43840,-30.85950,2000.0,13.463,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18521472-3001482,283.06130,-30.03010,2000.0,13.464,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18544528-3007080,283.68870,-30.11890,2000.0,13.475,2MASS,1.825,-5.061,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18544656-3044265,283.69400,-30.74070,2000.0,13.476,2MASS,-4.735,-0.585,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18552481-3020222,283.85340,-30.33950,2000.0,13.480,2MASS,3.360,-4.043,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18550968-3020359,283.79040,-30.34330,2000.0,13.490,2MASS,-12.235,2.483,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18535763-3017187,283.49010,-30.28850,2000.0,13.515,2MASS,0.589,-10.330,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18583576-3052073,284.64900,-30.86870,2000.0,13.518,2MASS,-1.141,-5.320,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18555228-3016349,283.96780,-30.27640,2000.0,13.519,2MASS,3.923,-2.774,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18552747-3000498,283.86450,-30.01390,2000.0,13.522,2MASS,3.498,2.138,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19000601-3101245,285.02510,-31.02350,2000.0,13.524,2MASS,-3.887,3.590,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18555986-3021492,283.99940,-30.36370,2000.0,13.525,2MASS,21.270,-24.330,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18543241-3055158,283.63510,-30.92110,2000.0,13.527,2MASS,11.114,41.203,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18584044-3114227,284.66850,-31.23960,2000.0,13.530,2MASS,-6.355,1.996,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18540107-3014493,283.50450,-30.24700,2000.0,13.535,2MASS,-3.220,-2.959,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18551797-3006303,283.82490,-30.10840,2000.0,13.536,2MASS,-2.023,-0.729,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18562381-3035588,284.09920,-30.59970,2000.0,13.542,2MASS,-3.401,-1.518,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18541330-3017136,283.55550,-30.28710,2000.0,13.547,2MASS,-3.679,-8.106,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18561500-3038027,284.06250,-30.63410,2000.0,13.547,2MASS,-0.694,-3.698,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18554215-3031196,283.92560,-30.52210,2000.0,13.551,2MASS,-1.457,-2.926,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18535597-3018013,283.48320,-30.30040,2000.0,13.556,2MASS,-3.482,8.166,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18563525-3040546,284.14690,-30.68190,2000.0,13.565,2MASS,-2.712,-2.060,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18580674-3040276,284.52810,-30.67430,2000.0,13.569,2MASS,-14.764,-4.598,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18545814-3008055,283.74230,-30.13490,2000.0,13.574,2MASS,-2.715,-21.571,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18551285-3020595,283.80360,-30.34990,2000.0,13.574,2MASS,7.820,-3.453,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18573837-3045055,284.40990,-30.75160,2000.0,13.575,2MASS,1.000,-2.419,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18542246-3017389,283.59360,-30.29410,2000.0,13.584,2MASS,-2.567,-2.375,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18584663-3049219,284.69430,-30.82280,2000.0,13.590,2MASS,-2.569,-1.377,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18533795-3018319,283.40810,-30.30890,2000.0,13.591,2MASS,3.029,-5.115,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18555545-3030410,283.98110,-30.51140,2000.0,13.595,2MASS,3.193,-0.460,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18564699-3030356,284.19580,-30.50990,2000.0,13.598,2MASS,-0.018,-2.647,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18534746-3042169,283.44780,-30.70470,2000.0,13.599,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18523779-3023033,283.15750,-30.38430,2000.0,13.600,2MASS,-1.187,-2.069,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18530247-3024115,283.26030,-30.40320,2000.0,13.604,2MASS,1.540,-4.801,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18560627-3034220,284.02610,-30.57280,2000.0,13.605,2MASS,-6.674,6.151,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18591347-3109357,284.80620,-31.15990,2000.0,13.608,2MASS,1.961,2.207,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19000833-3054275,285.03470,-30.90760,2000.0,13.614,2MASS,-3.456,0.299,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18581902-3111415,284.57930,-31.19490,2000.0,13.617,2MASS,-8.884,-12.062,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18563038-3031474,284.12660,-30.52990,2000.0,13.624,2MASS,-1.346,-1.632,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18530601-3029206,283.27510,-30.48910,2000.0,13.628,2MASS,-0.049,-10.290,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18573181-3048447,284.38260,-30.81240,2000.0,13.633,2MASS,0.684,0.348,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18535959-3024239,283.49830,-30.40670,2000.0,13.635,2MASS,-4.982,-12.896,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18534993-3013068,283.45810,-30.21860,2000.0,13.637,2MASS,-0.231,-6.432,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18552895-3006142,283.87060,-30.10390,2000.0,13.641,2MASS,6.006,-21.821,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18520417-3006505,283.01740,-30.11400,2000.0,13.654,2MASS,0.305,-4.858,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18561405-3033001,284.05860,-30.55000,2000.0,13.661,2MASS,-3.066,0.515,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18541738-3020431,283.57250,-30.34530,2000.0,13.665,2MASS,-2.042,0.652,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18482969-3014255,282.12370,-30.24040,2000.0,13.673,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18560669-3008062,284.02790,-30.13510,2000.0,13.675,2MASS,10.314,-6.298,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18590423-3038452,284.76770,-30.64590,2000.0,13.679,2MASS,-4.710,12.432,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18594047-3104048,284.91870,-31.06800,2000.0,13.682,2MASS,-0.578,1.120,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18481869-3010152,282.07790,-30.17090,2000.0,13.686,2MASS,0.286,-1.259,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18585515-3101132,284.72980,-31.02040,2000.0,13.691,2MASS,7.676,-11.475,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18554090-3039577,283.92040,-30.66600,2000.0,13.693,2MASS,-0.125,-4.679,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19000986-3054004,285.04110,-30.90010,2000.0,13.693,2MASS,-1.769,2.791,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18542238-3012238,283.59330,-30.20660,2000.0,13.701,2MASS,-2.779,-4.755,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19001765-3103519,285.07360,-31.06440,2000.0,13.701,2MASS,-5.065,-0.162,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19000022-3050547,285.00100,-30.84850,2000.0,13.707,2MASS,0.406,1.089,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J19002154-3103485,285.08980,-31.06350,2000.0,13.711,2MASS,-0.569,2.655,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18564517-3030123,284.18820,-30.50340,2000.0,13.713,2MASS,2.757,0.530,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18533084-3046420,283.37850,-30.77840,2000.0,13.715,2MASS,-3.731,-1.438,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18541240-3041016,283.55170,-30.68380,2000.0,13.717,2MASS,-7.127,-3.004,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18595092-3056375,284.96220,-30.94380,2000.0,13.717,2MASS,0.000,0.000,None,STAR,McDonald2012,26,-0,-0,None
NaN,J18524026-3021034,283.16780,-30.35090,2000.0,13.718,2MASS,6.957,12.456,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18543369-3010125,283.64040,-30.17020,2000.0,13.721,2MASS,-5.666,-0.218,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18545470-3019394,283.72790,-30.32760,2000.0,13.724,2MASS,21.100,17.115,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18524441-3004206,283.18510,-30.07240,2000.0,13.725,2MASS,-2.003,-3.833,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18573261-3040207,284.38590,-30.67240,2000.0,13.728,2MASS,-2.871,-1.604,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18584409-3043387,284.68370,-30.72740,2000.0,13.728,2MASS,-1.561,7.160,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18543862-3009576,283.66090,-30.16600,2000.0,13.729,2MASS,-5.619,-5.304,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18543147-3012432,283.63110,-30.21200,2000.0,13.732,2MASS,2.903,-1.391,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18551680-3006135,283.82000,-30.10380,2000.0,13.732,2MASS,-3.044,5.909,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18575922-3041064,284.49680,-30.68510,2000.0,13.736,2MASS,-15.102,11.159,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18590095-3131109,284.75400,-31.51970,2000.0,13.738,2MASS,-4.086,-4.757,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18555328-3015360,283.97200,-30.26000,2000.0,13.740,2MASS,-2.299,13.370,HSOY,STAR,McDonald2012,26,-0,-0,None
NaN,J18561029-3028346,284.04290,-30.47630,2000.0,13.740,2MASS,-4.494,-3.016,HSOY,STAR,McDonald2012,26,-0,-0,None
